carta_id,nro_carta,titulo,pagina,archivo_original_txt_en_zip,archivo_moderno_txt,archivo_moderno_html,archivo_comparacion_html,n_caracteres_original,n_caracteres_moderno,estado,metodo
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",17,"montemar_transcripciones/txt_por_pagina/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_017.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_017_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_017_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_017_comparacion.html",956,916,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",18,"montemar_transcripciones/txt_por_pagina/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_018.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_018_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_018_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_018_comparacion.html",959,913,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",19,"montemar_transcripciones/txt_por_pagina/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_019.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_019_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_019_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_019_comparacion.html",927,884,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",6,"06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8",20,"montemar_transcripciones/txt_por_pagina/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_020.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_020_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_020_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/06_5318583_box1_f6_Letter from Diego José, Fifth Count of Montemar to Marquis of Lara (8_page_020_comparacion.html",125,124,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",7,"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",1,"montemar_transcripciones/txt_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_001.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_001_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_001_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_001_comparacion.html",633,603,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",7,"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",2,"montemar_transcripciones/txt_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_002.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_002_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_002_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_002_comparacion.html",742,698,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",7,"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",3,"montemar_transcripciones/txt_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_003.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_003_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_003_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_003_comparacion.html",664,641,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",7,"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",4,"montemar_transcripciones/txt_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_004.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_004_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_004_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_004_comparacion.html",629,606,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",7,"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",5,"montemar_transcripciones/txt_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_005.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_005_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_005_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_005_comparacion.html",619,600,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",7,"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",6,"montemar_transcripciones/txt_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_006.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_006_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_006_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_006_comparacion.html",612,594,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",7,"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",7,"montemar_transcripciones/txt_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_007.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_007_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_007_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_007_comparacion.html",681,639,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",7,"07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",8,"montemar_transcripciones/txt_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_008.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_008_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_008_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/07_5318583_box1_f7_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_008_comparacion.html",0,0,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",8,"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",1,"montemar_transcripciones/txt_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_001.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_001_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_001_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_001_comparacion.html",591,569,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",8,"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",2,"montemar_transcripciones/txt_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_002.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_002_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_002_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_002_comparacion.html",651,630,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",8,"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",3,"montemar_transcripciones/txt_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_003.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_003_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_003_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_003_comparacion.html",647,623,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",8,"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",4,"montemar_transcripciones/txt_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_004.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_004_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_004_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_004_comparacion.html",717,691,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",8,"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",5,"montemar_transcripciones/txt_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_005.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_005_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_005_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_005_comparacion.html",657,638,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",8,"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",6,"montemar_transcripciones/txt_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_006.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_006_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_006_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_006_comparacion.html",657,637,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",8,"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",7,"montemar_transcripciones/txt_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_007.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_007_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_007_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_007_comparacion.html",649,610,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",8,"08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri",8,"montemar_transcripciones/txt_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_008.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_008_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_008_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/08_5318583_box1_f7b_Letter from Diego José, Fifth Count of Montemar to Juan Bautista Carri_page_008_comparacion.html",0,0,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa",9,"09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa",1,"montemar_transcripciones/txt_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_001.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_001_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_001_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_001_comparacion.html",575,547,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa",9,"09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa",2,"montemar_transcripciones/txt_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_002.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_002_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_002_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_002_comparacion.html",725,680,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa",9,"09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa",3,"montemar_transcripciones/txt_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_003.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_003_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_003_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_003_comparacion.html",722,689,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa",9,"09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa",4,"montemar_transcripciones/txt_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_004.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_004_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_004_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_004_comparacion.html",785,750,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa",9,"09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa",5,"montemar_transcripciones/txt_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_005.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_005_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_005_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_005_comparacion.html",757,717,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa",9,"09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa",6,"montemar_transcripciones/txt_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_006.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_006_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_006_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_006_comparacion.html",784,755,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
"09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa",9,"09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa",7,"montemar_transcripciones/txt_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_007.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/txt_moderno_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_007_moderno.txt","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/html_moderno_por_pagina/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_007_moderno.html","/mnt/data/montemar_moderno_chatgpt_todos_lotes_hibrido/comparacion_original_moderno/09_5318583_box1_f8_Letter from Diego José, Fifth Count of Montemar to Isabel de la Presa_page_007_comparacion.html",21,21,normalizado_automatico_reglas,Español normalizado automáticamente por reglas
